"Grant ID","to","from","Amount","Recipient ID","Funder ID","Start year","End year"
"1499","Boy Scouts of America - Great Lakes Council ","DTE Energy Foundation","27000","56","191","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"2086","United Community Housing Coalition","United Way for Southeastern Michigan","26500","507","512","Sun, 01 Jan 2012 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1336","Warren-Connor Development Coalition, Inc","Community Foundation for Southeast Michigan","26394","533","111","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1500","Michigan Opera Theatre","DTE Energy Foundation","26289","350","191","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"2143","Latino Family Services, Inc","United Way for Southeastern Michigan","26250","314","512","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"782","Detroit Educational Television Network","Skillman Foundation","26050","148","454","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"2180","World Medical Relief, Inc. ","United Way for Southeastern Michigan","25929","552","512","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1227","Province of St Joseph of the Capuchin Order","Community Foundation for Southeast Michigan","25829","421","111","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1811","St John Community Health Investment Corporation","Carls Foundation","25750","474","592","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"2030","Communities in Schools of Detroit, Inc ","United Way for Southeastern Michigan","25338","109","512","Sun, 01 Jan 2012 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1299","Theodore Levin Memorial Foundation","Community Foundation for Southeast Michigan","25335","496","111","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1673","MODCaR","John S. and James L. Knight Foundation, Inc.","25000","619","306","Tue, 01 Jan 2013 05:00:00 -0500","Wed, 01 Jan 2014 05:00:00 -0500"
"1801","Detroit Economic Growth Association (DEGA)","U.S. Department of Agriculture (USDA)","25000","146","635","Fri, 01 Jan 2010 05:00:00 -0500","Sat, 01 Jan 2011 05:00:00 -0500"
"1945","School District of the City of Detroit","W.K. Kellogg Foundation","25000","446","301","Sun, 01 Jan 2012 05:00:00 -0500","Wed, 01 Jan 2014 05:00:00 -0500"
"1802","Pharaoh Industries","U.S. Department of Agriculture (USDA)","25000","585","635","Fri, 01 Jan 2010 05:00:00 -0500","Sat, 01 Jan 2011 05:00:00 -0500"
"2269","Detroit Science Center","Fred A. & Barbara M. Erb Family Foundation","25000","174","206","Sat, 01 Jan 2011 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"1803","Detroit Black Community Food Security Network (DBCFSN)","U.S. Department of Agriculture (USDA)","25000","133","635","Fri, 01 Jan 2010 05:00:00 -0500","Sat, 01 Jan 2011 05:00:00 -0500"
"1851","Cornerstone Schools Association","Matilda R. Wilson Fund ","25000","116","631","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"2190","Arab American and Chaldean Council","United Way for Southeastern Michigan","25000","636","512","Tue, 01 Jan 2013 05:00:00 -0500","Wed, 01 Jan 2014 05:00:00 -0500"
"2558","Wayne State University","Hudson-Webber Foundation","25000","539","274","Sat, 01 Sep 2012 00:00:00 -0400","Sat, 01 Dec 2012 00:00:00 -0500"
"859","University Cultural Center Association","McGregor Fund","25000","513","334","Sun, 01 Jan 2012 05:00:00 -0500","Tue, 01 Jan 2013 05:00:00 -0500"
"1003","Barbara Ann Karmanos Cancer Institute","Community Foundation for Southeast Michigan","25000","40","111","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1852","Detroit Historical Society","Matilda R. Wilson Fund ","25000","154","631","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"2158","Public Art Workz","United Way for Southeastern Michigan","25000","2602","512","Sat, 01 Jan 2011 00:00:00 -0500","Sun, 01 Jan 2012 00:00:00 -0500"
"1709","Charles H. Wright Museum of African American History","General Motors Foundation, Inc. ","25000","85","562","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1789","University of Detroit Mercy","Chrysler Foundation","25000","517","97","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1917","Alkebu-Lan Village","W.K. Kellogg Foundation","25000","12","301","Sun, 01 Jan 2012 05:00:00 -0500","Tue, 01 Jan 2013 05:00:00 -0500"
"1501","City Year, Inc","DTE Energy Foundation","25000","103","191","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1502","Cultural Alliance of Southeastern Michigan","DTE Energy Foundation","25000","125","191","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1103","Detroit Science Center","Community Foundation for Southeast Michigan","25000","174","111","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1215","Our Lady Gate of Heaven Church","Community Foundation for Southeast Michigan","25000","405","111","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1503","Generation of Promise Program","DTE Energy Foundation","25000","238","191","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1744","Wayne State University Damen Keith Collection","General Motors Foundation, Inc. ","25000","541","562","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1840","Detroit Educational Television Network","Ethel and James Flinn Foundation","25000","148","601","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1730","Matrix Human Services","General Motors Foundation, Inc. ","25000","331","562","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"2485","Marygrove College","Kresge Foundation","25000","330","308","Sun, 01 Jan 2012 05:00:00 -0500","Tue, 01 Jan 2013 05:00:00 -0500"
"2581","Center for Michigan","Hudson-Webber Foundation","25000","81","274","Thu, 01 Nov 2012 00:00:00 -0400","Sat, 01 Dec 2012 00:00:00 -0500"
"1859","Michigan Opera Theatre","Matilda R. Wilson Fund ","25000","350","631","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"2486","Central Detroit Christian Community Development Corporation","Kresge Foundation","25000","83","308","Sun, 01 Jan 2012 05:00:00 -0500","Tue, 01 Jan 2013 05:00:00 -0500"
"2582","Citizens Research Council of Michigan ","Hudson-Webber Foundation","25000","99","274","Sat, 01 Dec 2012 00:00:00 -0500","Sun, 01 Dec 2013 00:00:00 -0500"
"1812","Winning Futures","Carls Foundation","25000","632","592","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1860","Music Hall Center for the Performing Arts, Inc","Matilda R. Wilson Fund ","25000","374","631","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"2487","Southwest Detroit Business Association","Kresge Foundation","25000","461","308","Sun, 01 Jan 2012 05:00:00 -0500","Tue, 01 Jan 2013 05:00:00 -0500"
"996","Archdiocese of Detroit","Community Foundation for Southeast Michigan","25000","29","111","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1076","Detroit Educational Television Network","Community Foundation for Southeast Michigan","25000","148","111","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1733","Motown Historical Museum","General Motors Foundation, Inc. ","25000","371","562","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1829","New Urban Learning","Grosfeld Foundation","25000","391","602","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1845","Goodwill Industries of Greater Detroit","Ethel and James Flinn Foundation","25000","243","601","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1861","Detroit Science Center","Matilda R. Wilson Fund ","25000","174","631","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"2488","VSA Michigan","Kresge Foundation","25000","530","308","Sun, 01 Jan 2012 05:00:00 -0500","Tue, 01 Jan 2013 05:00:00 -0500"
"2552","Detroit Economic Growth Association (DEGA)","Hudson-Webber Foundation","25000","146","274","Sat, 01 Dec 2012 00:00:00 -0500","Sat, 01 Dec 2012 00:00:00 -0500"
"1157","Heidelberg Project","Community Foundation for Southeast Michigan","25000","260","111","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1830","Adult Well Being Services","Ethel and James Flinn Foundation","25000","10","601","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1862","Pewabic Pottery","Matilda R. Wilson Fund ","25000","410","631","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"2489","Motown Historical Museum","Kresge Foundation","25000","371","308","Sun, 01 Jan 2012 05:00:00 -0500","Tue, 01 Jan 2013 05:00:00 -0500"
"1703","Arts League of Michigan, Inc","General Motors Foundation, Inc. ","25000","33","562","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"999","Asian and Pacific Islander American Vote - Michigan","Community Foundation for Southeast Michigan","25000","34","111","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1367","Wayne State University","Community Foundation for Southeast Michigan","25000","539","111","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1720","Detroit Riverfront Conservancy, Inc","General Motors Foundation, Inc. ","25000","172","562","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1800","Eastern Market Corporation","U.S. Department of Agriculture (USDA)","25000","194","635","Thu, 01 Jan 2009 05:00:00 -0500","Fri, 01 Jan 2010 05:00:00 -0500"
"2299","Wayne State University","Fred A. & Barbara M. Erb Family Foundation","25000","539","206","Sat, 01 Jan 2011 00:00:00 -0500","Sun, 01 Jan 2012 00:00:00 -0500"
"789","Family Victory Fellowship","Skillman Foundation","24000","215","454","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1290","Detroit Institute of Arts","Community Foundation for Southeast Michigan","23680","157","111","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1221","Province of St Joseph of the Capuchin Order","Community Foundation for Southeast Michigan","23500","421","111","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1096","Detroit Rescue Mission Ministries","Community Foundation for Southeast Michigan","23461","171","111","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"798","Jewish Federation of Metropolitan Detroit","Skillman Foundation","23334","290","454","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"776","Community Foundation for Southeast Michigan","Skillman Foundation","23300","111","454","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"2044","Focus: HOPE","United Way for Southeastern Michigan","22929","223","512","Sun, 01 Jan 2012 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1036","College for Creative Studies","Community Foundation for Southeast Michigan","22690","108","111","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1137","Focus: HOPE","Community Foundation for Southeast Michigan","22500","223","111","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"2137","International Institute of Metropolitan Detroit, Inc","United Way for Southeastern Michigan","22344","283","512","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1333","Waldorf School Association of Michigan","Community Foundation for Southeast Michigan","22027","531","111","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"2347","Lawrence Technological University","Fred A. & Barbara M. Erb Family Foundation","22000","570","206","Tue, 01 Jan 2013 00:00:00 -0500","Wed, 01 Jan 2014 00:00:00 -0500"
"1289","Detroit Institute of Arts","Community Foundation for Southeast Michigan","21897","157","111","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1053","Crossroads of Michigan","Community Foundation for Southeast Michigan","21825","123","111","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"809","Regents of the University of Michigan","Skillman Foundation","21800","430","454","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1883","Focus: HOPE","W.K. Kellogg Foundation","21500","223","301","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1504","Junior Achievement of Southeastern Michigan, Inc","DTE Energy Foundation","21500","295","191","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1141","Gleaners Community Food Bank, Inc","Community Foundation for Southeast Michigan","21500","242","111","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"2089","WARM Training Center","United Way for Southeastern Michigan","21365","532","512","Sun, 01 Jan 2012 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1505","Detroit Rescue Mission Ministries","DTE Energy Foundation","21000","171","191","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1506","Motown Historical Museum","DTE Energy Foundation","21000","371","191","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1205","Neighborhood Service Organization","Community Foundation for Southeast Michigan","21000","385","111","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1125","Equality Michigan","Community Foundation for Southeast Michigan","20965","205","111","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1601","Black Male Engagement Fund","John S. and James L. Knight Foundation, Inc.","20800","51","306","Sun, 01 Jan 2012 05:00:00 -0500","Tue, 01 Jan 2013 05:00:00 -0500"
"791","Focus: HOPE","Skillman Foundation","20600","223","454","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1000","Barbara Ann Karmanos Cancer Institute","Community Foundation for Southeast Michigan","20364","40","111","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1320","United Way for Southeastern Michigan","Community Foundation for Southeast Michigan","20000","512","111","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1512","Warren-Connor Development Coalition, Inc","DTE Energy Foundation","20000","533","191","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1641","Alonso del Arte","John S. and James L. Knight Foundation, Inc.","20000","589","306","Tue, 01 Jan 2013 05:00:00 -0500","Wed, 01 Jan 2014 05:00:00 -0500"
"2364","Scarab Club","Fred A. & Barbara M. Erb Family Foundation","20000","445","206","Tue, 01 Jan 2013 00:00:00 -0500","Thu, 01 Jan 2015 00:00:00 -0500"
"1513","Women's Leadership Forum","DTE Energy Foundation","20000","551","191","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1658","Jazz Network Foundation","John S. and James L. Knight Foundation, Inc.","20000","607","306","Sun, 01 Sep 2013 00:00:00 -0400","Mon, 01 Sep 2014 00:00:00 -0400"
"2349","Marygrove College","Fred A. & Barbara M. Erb Family Foundation","20000","330","206","Tue, 01 Jan 2013 00:00:00 -0500","Thu, 01 Jan 2015 00:00:00 -0500"
"810","Southwest Housing Solutions Corporation","Skillman Foundation","20000","464","454","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1018","Community Health and Social Services Center","Community Foundation for Southeast Michigan","20000","112","111","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1514","YWCA of Metropolitan Detroit","DTE Energy Foundation","20000","560","191","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1707","Boys and Girls Clubs of Southeastern Michigan","General Motors Foundation, Inc. ","20000","59","562","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1771","Crossroads of Michigan","Thompson Foundation","20000","123","500","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"2157","Pewabic Society, Inc","United Way for Southeastern Michigan","20000","411","512","Sat, 01 Jan 2011 00:00:00 -0500","Sun, 01 Jan 2012 00:00:00 -0500"
"1740","Think Detroit PAL, Inc","General Motors Foundation, Inc. ","20000","497","562","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"2255","Arts & Scraps","Fred A. & Barbara M. Erb Family Foundation","20000","32","206","Sat, 01 Jan 2011 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"2287","PuppetART","Fred A. & Barbara M. Erb Family Foundation","20000","423","206","Sat, 01 Jan 2011 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"2319","Voices for Earth Justice","Fred A. & Barbara M. Erb Family Foundation","20000","575","206","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"2367","Southwest Detroit Business Association","Fred A. & Barbara M. Erb Family Foundation","20000","461","206","Tue, 01 Jan 2013 00:00:00 -0500","Thu, 01 Jan 2015 00:00:00 -0500"
"2289","Scarab Club","Fred A. & Barbara M. Erb Family Foundation","20000","445","206","Sat, 01 Jan 2011 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"2337","Detroit Public Library Friends Foundation","Fred A. & Barbara M. Erb Family Foundation","20000","167","206","Tue, 01 Jan 2013 00:00:00 -0500","Thu, 01 Jan 2015 00:00:00 -0500"
"2369","VSA Michigan","Fred A. & Barbara M. Erb Family Foundation","20000","530","206","Tue, 01 Jan 2013 00:00:00 -0500","Thu, 01 Jan 2015 00:00:00 -0500"
"1150","Grace Episcopal Church","Community Foundation for Southeast Michigan","20000","244","111","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1855","Waldorf School Association of Michigan","Matilda R. Wilson Fund ","20000","531","631","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"2546","Detroit Area Pre-College Engineering Program, Inc","Kresge Foundation","20000","130","308","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"1615","Great Lakes Chamber Music Festival - Detroit Chamber Winds","John S. and James L. Knight Foundation, Inc.","20000","247","306","Sat, 01 Jan 2011 05:00:00 -0500","Sun, 01 Jan 2012 05:00:00 -0500"
"2291","Southwest Detroit Business Association","Fred A. & Barbara M. Erb Family Foundation","20000","461","206","Sat, 01 Jan 2011 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
